ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
1DC1EBFA10BFE331,electric_bike,1/1/2024 0:20,1/1/2024 0:21,,,,,41.93,-87.67,41.93,-87.67,casual
1D785C9A9A242F13,electric_bike,1/1/2024 0:23,1/1/2024 0:24,,,,,41.93,-87.67,41.93,-87.67,casual
7EC160E6E0DD1D37,electric_bike,1/1/2024 0:30,1/1/2024 0:38,,,,,41.93,-87.7,41.91,-87.66,casual
097DB46669E92597,electric_bike,1/1/2024 0:10,1/1/2024 0:02,,,,,41.98,-87.67,41.89,-87.63,casual
FF5347711AC2A297,electric_bike,1/1/2024 0:10,1/1/2024 0:09,,,,,41.98,-87.67,41.98,-87.67,casual
5DBFA164930B4164,electric_bike,1/1/2024 0:37,1/1/2024 0:20,,,,,41.89,-87.62,41.92,-87.67,casual
36804B8D0AA9C6D3,electric_bike,1/1/2024 0:37,1/1/2024 0:36,,,,,41.89,-87.62,41.89,-87.62,casual
806AA42ABAEB9594,electric_bike,1/1/2024 0:28,1/1/2024 0:31,,,,,41.94,-87.66,41.94,-87.66,casual
36CE19471268B6A9,electric_bike,1/1/2024 0:09,1/1/2024 0:13,,,,,42.04,-87.68,42.05,-87.68,casual
C3E2A0CF9DCBE908,electric_bike,1/1/2024 0:16,1/1/2024 0:21,,,,,42.05,-87.68,42.04,-87.68,casual
59E3F942ED8A5171,electric_bike,1/1/2024 0:03,1/1/2024 0:05,,,,,41.91,-87.66,41.91,-87.66,casual
36BB60E7F8152B09,electric_bike,1/1/2024 0:23,1/1/2024 0:40,,,,,41.76,-87.56,41.77,-87.63,casual
9E8901FD222B6724,electric_bike,1/1/2024 0:25,1/1/2024 0:38,,,,,41.91,-87.63,41.94,-87.65,casual
67A4D7F06863E504,electric_bike,1/1/2024 0:11,1/1/2024 0:11,,,,,41.97,-87.7,41.97,-87.7,casual
EEAD36061303F44F,electric_bike,1/1/2024 0:39,1/1/2024 0:02,,,,,41.96,-87.66,41.96,-87.64,casual
1FC63AC22061AB71,electric_bike,1/1/2024 0:15,1/1/2024 0:21,,,,,41.92,-87.65,41.94,-87.65,casual
DEF83627FBE234D2,electric_bike,1/1/2024 0:19,1/1/2024 0:29,,,,,41.94,-87.64,41.92,-87.65,casual
4F4B03CD3E138E63,electric_bike,1/1/2024 0:24,1/1/2024 0:28,,,,,41.94,-87.65,41.94,-87.64,casual
2605AAF992116D7B,electric_bike,1/1/2024 0:04,1/1/2024 0:04,,,,,41.94,-87.65,41.94,-87.65,casual
E13CDCC0FB57C4DE,electric_bike,1/1/2024 0:27,1/1/2024 0:37,,,,,41.96,-87.64,41.94,-87.64,casual
817F11403FD65E46,electric_bike,1/1/2024 0:38,1/1/2024 0:39,,,,,41.91,-87.63,41.91,-87.63,casual
BEDCAD3590CA00C8,electric_bike,1/1/2024 0:37,1/1/2024 0:37,,,,,41.91,-87.63,41.91,-87.63,casual
1EA274CB795B545F,electric_bike,1/1/2024 0:37,1/1/2024 0:38,,,,,41.91,-87.63,41.91,-87.63,casual
CA144CADB6D6D419,electric_bike,1/1/2024 0:01,1/1/2024 0:10,,,,,41.93,-87.71,41.9,-87.7,casual
71C428E2BC3BC4FF,electric_bike,1/1/2024 0:23,1/1/2024 0:33,,,,,41.91,-87.63,41.89,-87.62,casual
7A715B22D78487AF,electric_bike,1/1/2024 0:33,1/1/2024 0:38,,,,,41.92,-87.67,41.91,-87.66,casual
30F693FA95852D97,electric_bike,1/1/2024 0:23,1/1/2024 0:27,,,,,41.91,-87.68,41.92,-87.69,casual
07BC18C96D7BF965,electric_bike,1/1/2024 0:20,1/1/2024 0:10,,,,,41.85,-87.72,41.85,-87.72,casual
7C22215BEC270AAE,electric_bike,1/1/2024 0:11,1/1/2024 0:18,,,,,41.91,-87.62,41.91,-87.65,casual
0DF199EB9A822D08,electric_bike,1/1/2024 0:31,1/1/2024 0:12,,,,,41.92,-87.64,41.93,-87.63,casual
9E92BEF441E0B2DA,electric_bike,1/1/2024 0:26,1/1/2024 0:41,,,,,41.72,-87.66,41.72,-87.66,casual
D016F101E460C1E2,electric_bike,1/1/2024 0:33,1/1/2024 0:41,,,,,41.94,-87.66,41.93,-87.64,casual
832A764D370757E4,electric_bike,1/1/2024 0:27,1/1/2024 0:32,,,,,41.89,-87.63,41.9,-87.63,casual
34B59EA1385781BD,electric_bike,1/1/2024 0:24,1/1/2024 0:26,,,,,41.91,-87.63,41.91,-87.63,casual
2C4866EED4CD5090,electric_bike,1/1/2024 0:28,1/1/2024 0:35,,,,,41.91,-87.63,41.92,-87.64,casual
EB5B275362838B5B,electric_bike,1/1/2024 0:26,1/1/2024 0:26,,,,,41.91,-87.63,41.91,-87.63,casual
A25E2F1C4A675A90,electric_bike,1/1/2024 0:23,1/1/2024 0:24,,,,,41.91,-87.63,41.91,-87.63,casual
A46BF96D6B43092B,electric_bike,1/1/2024 0:18,1/1/2024 0:25,,,,,41.94,-87.65,41.92,-87.65,casual
0497FF7962A50C56,electric_bike,1/1/2024 0:26,1/1/2024 0:27,,,,,41.74,-87.57,41.74,-87.58,casual
B71F11A5DB0F09DA,electric_bike,1/1/2024 0:21,1/1/2024 0:35,,,,,41.94,-87.73,41.95,-87.65,casual
7D0DE8D16B32F2B4,electric_bike,1/1/2024 0:33,1/1/2024 0:06,,,,,41.97,-87.66,41.98,-87.67,casual
E8E6BF5ECDD7DBAF,electric_bike,1/1/2024 0:33,1/1/2024 0:39,,,,,41.94,-87.64,41.97,-87.65,casual
2DE391B62B090ED8,electric_bike,1/1/2024 0:06,1/1/2024 0:16,,,,,41.94,-87.64,41.97,-87.65,casual
05F7CC841F955092,electric_bike,1/1/2024 0:31,1/1/2024 0:03,,,,,41.97,-87.66,41.93,-87.64,casual
8C1E09382910D512,electric_bike,1/1/2024 0:00,1/1/2024 0:18,,,,,41.93,-87.64,41.98,-87.65,casual
C30EE454D10204D9,electric_bike,1/1/2024 0:27,1/1/2024 0:29,,,,,41.94,-87.64,41.94,-87.65,casual
4D8733A85E31D236,electric_bike,1/1/2024 0:15,1/1/2024 0:26,,,,,41.9,-87.62,41.88,-87.64,casual
BB94E5E6901E40EC,electric_bike,1/1/2024 0:28,1/1/2024 0:32,,,,,41.91,-87.62,41.9,-87.62,casual
F43A8A5923AF76FE,electric_bike,1/1/2024 0:14,1/1/2024 0:22,,,,,41.93,-87.63,41.92,-87.63,casual
84F868F86C135BE6,electric_bike,1/1/2024 0:26,1/1/2024 0:35,,,,,41.91,-87.71,41.9,-87.68,casual
9BB69B90F35F8B50,electric_bike,1/1/2024 0:30,1/1/2024 0:34,,,,,41.93,-87.67,41.92,-87.65,casual
51E46FEFA1F430E3,electric_bike,1/1/2024 0:13,1/1/2024 0:15,,,,,41.92,-87.65,41.93,-87.66,casual
23FC6CBD0E5E30DB,electric_bike,1/1/2024 0:04,1/1/2024 0:14,,,,,41.88,-87.63,41.9,-87.67,casual
23502D323C27C0DD,electric_bike,1/1/2024 0:37,1/1/2024 0:02,,,,,41.97,-87.65,41.95,-87.66,casual
75A41C5DE7DB563D,electric_bike,1/1/2024 0:34,1/1/2024 0:35,,,,,41.97,-87.65,41.97,-87.65,casual
DF6A19247EB20411,electric_bike,1/1/2024 0:07,1/1/2024 0:09,,,,,41.94,-87.64,41.95,-87.64,casual
5478073672A584C9,electric_bike,1/1/2024 0:38,1/1/2024 0:41,,,,,41.9,-87.63,41.91,-87.63,casual
25D44969507D7642,electric_bike,1/1/2024 0:13,1/1/2024 0:14,,,,,41.89,-87.63,41.89,-87.63,casual
41248C770AE44067,electric_bike,1/1/2024 0:23,1/1/2024 0:25,,,,,41.98,-87.67,41.97,-87.67,casual
CA872EFCFF77EBEB,electric_bike,1/1/2024 0:39,1/1/2024 0:12,,,,,41.87,-87.76,41.88,-87.76,casual
B92DD78F1E615E1D,electric_bike,1/1/2024 0:37,1/1/2024 0:37,,,,,41.87,-87.76,41.87,-87.76,casual
3C5479A2D326B6E6,electric_bike,1/1/2024 0:26,1/1/2024 0:30,,,,,42.06,-87.68,42.05,-87.68,casual
B3BCA9D747B8D8AA,electric_bike,1/1/2024 0:23,1/1/2024 0:26,,,,,41.86,-87.63,41.86,-87.62,casual
C2F933B429CE75CD,electric_bike,1/1/2024 0:25,1/1/2024 0:17,,,,,41.8,-87.58,41.84,-87.64,casual
66DAE7AF81AD3B68,electric_bike,1/1/2024 0:07,1/1/2024 0:14,,,,,41.92,-87.64,41.94,-87.66,casual
A80252AF9CBF6B56,electric_bike,1/1/2024 0:22,1/1/2024 0:23,,,,,41.84,-87.63,41.84,-87.64,casual
6F98DDBB4DC55D9A,electric_bike,1/1/2024 0:41,1/1/2024 0:05,,,,,41.92,-87.66,41.92,-87.64,casual
016E39D13605077D,electric_bike,1/1/2024 0:09,1/1/2024 0:17,,,,,41.92,-87.64,41.93,-87.66,casual
BB3075260F6E3501,electric_bike,1/1/2024 0:22,1/1/2024 0:26,,,,,41.8,-87.59,41.79,-87.6,casual
142781AC76A3A953,electric_bike,1/1/2024 0:08,1/1/2024 0:15,,,,,41.82,-87.64,41.85,-87.64,casual
EA16984815FCA8A0,electric_bike,1/1/2024 0:32,1/1/2024 0:40,,,,,41.79,-87.6,41.79,-87.59,casual
A0BCD6725F94F5EF,electric_bike,1/1/2024 0:20,1/1/2024 0:24,,,,,41.96,-87.67,41.94,-87.68,casual
C3C17C1949CCC95A,electric_bike,1/1/2024 0:06,1/1/2024 0:18,,,,,41.91,-87.63,41.94,-87.65,casual
4811653BE1FF6D61,electric_bike,1/1/2024 0:13,1/1/2024 0:20,,,,,41.84,-87.66,41.83,-87.67,casual
71863CA399904174,electric_bike,1/1/2024 0:05,1/1/2024 0:14,,,,,41.83,-87.67,41.84,-87.66,casual
90EF97C0EFAD6CDB,electric_bike,1/1/2024 0:08,1/1/2024 0:11,,,,,41.94,-87.66,41.94,-87.65,casual
83630F154C1A9015,electric_bike,1/1/2024 0:00,1/1/2024 0:01,,,,,41.97,-87.65,41.97,-87.65,casual
9382B36D241FBD8B,electric_bike,1/1/2024 0:09,1/1/2024 0:11,,,,,41.9,-87.65,41.9,-87.63,casual
D05102B61BA5AAFC,electric_bike,1/1/2024 0:22,1/1/2024 0:30,,,,,41.93,-87.68,41.92,-87.67,casual
447C5B9C2167BDC2,electric_bike,1/1/2024 0:16,1/1/2024 0:39,,,,,41.88,-87.63,41.88,-87.63,casual
CB68E71786E22C2D,electric_bike,1/1/2024 0:31,1/1/2024 0:35,,,,,41.89,-87.63,41.89,-87.63,casual
98F0EF825FB18525,electric_bike,1/1/2024 0:11,1/1/2024 0:34,,,,,41.99,-87.77,41.99,-87.77,casual
8A91530A52839A4D,electric_bike,1/1/2024 0:06,1/1/2024 0:12,,,,,41.94,-87.65,41.95,-87.66,casual
8DE94EBA1BD9B26B,electric_bike,1/1/2024 0:15,1/1/2024 0:20,,,,,41.95,-87.66,41.94,-87.65,casual
DDF6083620270853,electric_bike,1/1/2024 0:02,1/1/2024 0:06,,,,,41.9,-87.75,41.9,-87.75,casual
75702E9491C6632D,electric_bike,1/1/2024 0:20,1/1/2024 0:26,,,,,41.98,-87.67,41.98,-87.7,casual
38BE1D69E106F93A,electric_bike,1/1/2024 0:35,1/1/2024 0:39,,,,,41.96,-87.64,41.96,-87.65,casual
13FFE7C7483F4459,electric_bike,1/1/2024 0:34,1/1/2024 0:40,,,,,41.95,-87.66,41.92,-87.64,casual
92B81D9EE98ADCAA,electric_bike,1/1/2024 0:15,1/1/2024 0:28,,,,,42,-87.67,41.95,-87.66,casual
A7EF79A30A342E87,electric_bike,1/1/2024 0:24,1/1/2024 0:25,,,,,41.93,-87.75,41.93,-87.75,casual
62F3C301F37C5CB2,electric_bike,1/1/2024 0:00,1/1/2024 0:14,,,,,41.94,-87.73,41.93,-87.73,casual
20BC5AB361476711,electric_bike,1/1/2024 0:40,1/1/2024 0:42,,,,,41.94,-87.73,41.94,-87.73,casual
EBF41FBB4593655B,electric_bike,1/1/2024 0:17,1/1/2024 0:30,,,,,41.89,-87.62,41.91,-87.62,casual
B855FFF433BF9A48,electric_bike,1/1/2024 0:11,1/1/2024 0:17,,,,,41.89,-87.61,41.91,-87.62,casual
C12AD0C9AA295212,electric_bike,1/1/2024 0:19,1/1/2024 0:25,,,,,41.91,-87.62,41.89,-87.61,casual
1C0B78274B8D618F,electric_bike,1/1/2024 0:39,1/1/2024 0:40,,,,,41.89,-87.66,41.89,-87.66,casual
94BC3FDA269BD247,electric_bike,1/1/2024 0:08,1/1/2024 0:10,,,,,41.91,-87.63,41.9,-87.63,casual
64D614E7384F4950,electric_bike,1/1/2024 0:25,1/1/2024 0:06,,,,,41.79,-87.6,41.8,-87.58,casual
046C6D2AC948561C,electric_bike,1/1/2024 0:02,1/1/2024 0:02,,,,,42,-87.67,42,-87.67,casual
B258066BBE14D72A,electric_bike,1/1/2024 0:30,1/1/2024 0:38,,,,,41.91,-87.64,41.95,-87.66,casual
0ACCF5B8FC9184A9,electric_bike,1/1/2024 0:16,1/1/2024 0:28,,,,,41.89,-87.63,41.94,-87.64,casual
8A3836076A740042,electric_bike,1/1/2024 0:33,1/1/2024 0:36,,,,,41.84,-87.64,41.85,-87.65,casual
698F31861C861392,electric_bike,1/1/2024 0:19,1/1/2024 0:23,,,,,41.94,-87.67,41.95,-87.66,casual
95FB73FEA15DA320,electric_bike,1/1/2024 0:41,1/1/2024 0:04,,,,,41.91,-87.68,41.91,-87.65,casual
40B1FD2D3E5AB8AE,electric_bike,1/1/2024 0:41,1/1/2024 0:41,,,,,41.91,-87.68,41.91,-87.68,casual
F9545DAB30353C38,electric_bike,1/1/2024 0:25,1/1/2024 0:32,,,,,41.99,-87.77,41.99,-87.77,casual
7AF3CF223BA71621,electric_bike,1/1/2024 0:27,1/1/2024 0:38,,,,,41.99,-87.77,42,-87.79,casual
235E528BF9E6ECA6,electric_bike,1/1/2024 0:20,1/1/2024 0:07,,,,,41.99,-87.79,41.99,-87.77,casual
91C01DF776C13F17,electric_bike,1/1/2024 0:31,1/1/2024 0:40,,,,,41.98,-87.69,42.01,-87.68,casual
F43520A120871AFC,electric_bike,1/1/2024 0:35,1/1/2024 0:08,,,,,41.91,-87.7,41.91,-87.7,casual
34B54957BDDAF93F,electric_bike,1/1/2024 0:41,1/1/2024 0:10,,,,,41.91,-87.67,41.93,-87.65,casual
6DC7DE22C0B3D979,electric_bike,1/1/2024 0:40,1/1/2024 0:40,,,,,41.91,-87.67,41.91,-87.67,casual
5563BBAE33375900,electric_bike,1/1/2024 0:34,1/1/2024 0:37,,,,,41.9,-87.62,41.89,-87.61,casual
35EF0C9B5B4983F7,electric_bike,1/1/2024 0:34,1/1/2024 0:35,,,,,41.9,-87.62,41.9,-87.62,casual
CFA335BC555965B3,electric_bike,1/1/2024 0:42,1/1/2024 0:09,,,,,41.88,-87.64,41.92,-87.64,casual
A9DC47FC79CBCA24,electric_bike,1/1/2024 0:14,1/1/2024 0:21,,,,,41.89,-87.62,41.89,-87.63,casual
58FFFFB1980559C4,electric_bike,1/1/2024 0:25,1/1/2024 0:33,,,,,41.88,-87.64,41.91,-87.65,casual
C6404C3D38DAE33B,electric_bike,1/1/2024 0:35,1/1/2024 0:38,,,,,41.88,-87.65,41.88,-87.64,casual
07F2E2C81809C556,electric_bike,1/1/2024 0:20,1/1/2024 0:20,,,,,41.88,-87.65,41.88,-87.65,casual
143EB094C9099112,electric_bike,1/1/2024 0:18,1/1/2024 0:19,,,,,41.88,-87.65,41.88,-87.65,casual
602D7F9CB5F341BF,electric_bike,1/1/2024 0:31,1/1/2024 0:04,,,,,41.89,-87.66,41.9,-87.62,casual
6D82978561950F7B,electric_bike,1/1/2024 0:38,1/1/2024 0:04,,,,,41.71,-87.72,41.71,-87.72,casual
C6AA204965F6201A,electric_bike,1/1/2024 0:14,1/1/2024 0:07,,,,,41.91,-87.7,41.91,-87.7,casual
7FFF1F93A18B8968,electric_bike,1/1/2024 0:31,1/1/2024 0:37,,,,,42.06,-87.72,42.05,-87.68,casual
A5E47CD99FCE3592,electric_bike,1/1/2024 0:10,1/1/2024 0:18,,,,,41.91,-87.65,41.89,-87.65,casual
2905F082F04F7CDA,electric_bike,1/1/2024 0:36,1/1/2024 0:41,,,,,41.92,-87.72,41.92,-87.71,casual
F7107F288FB9CBC7,electric_bike,1/1/2024 0:09,1/1/2024 0:14,,,,,41.92,-87.67,41.91,-87.65,casual
C3A8311D38DFF7B6,electric_bike,1/1/2024 0:24,1/1/2024 0:27,,,,,41.89,-87.76,41.89,-87.77,casual
BC92DB4D625A6240,electric_bike,1/1/2024 0:36,1/1/2024 0:37,,,,,41.96,-87.76,41.96,-87.76,casual
CF19D779D86054C4,electric_bike,1/1/2024 0:04,1/1/2024 0:07,,,,,41.98,-87.67,41.99,-87.67,casual
687969C60C50B400,electric_bike,1/1/2024 0:36,1/1/2024 0:42,,,,,41.99,-87.67,41.98,-87.67,casual
F8D8553949567B77,electric_bike,1/1/2024 0:17,1/1/2024 0:19,,,,,41.95,-87.66,41.95,-87.66,casual
02F7B16713DC5BAD,electric_bike,1/1/2024 0:08,1/1/2024 0:11,,,,,41.85,-87.7,41.84,-87.7,casual
A4A78F1E303ACD18,electric_bike,1/1/2024 0:02,1/1/2024 0:06,,,,,41.94,-87.66,41.95,-87.66,casual
91D03C85109E1CCD,electric_bike,1/1/2024 0:16,1/1/2024 0:24,,,,,41.92,-87.63,41.93,-87.66,casual
900D4E1E348BDED5,electric_bike,1/1/2024 0:27,1/1/2024 0:31,,,,,41.88,-87.63,41.89,-87.63,casual
8A957A2D20A0F2AD,electric_bike,1/1/2024 0:14,1/1/2024 0:22,,,,,41.92,-87.65,41.95,-87.67,casual
2E0059959648E7AE,electric_bike,1/1/2024 0:37,1/1/2024 0:04,,,,,41.9,-87.67,41.89,-87.64,casual
61D36D8F19EE9D42,electric_bike,1/1/2024 0:18,1/1/2024 0:20,,,,,41.97,-87.64,41.96,-87.64,casual
D2B619C91F5FAB6B,electric_bike,1/1/2024 0:22,1/1/2024 0:27,,,,,41.89,-87.61,41.92,-87.63,casual
490D9B73676E2D2C,electric_bike,1/1/2024 0:19,1/1/2024 0:30,,,,,41.92,-87.63,41.93,-87.66,casual
1482BE853028E4A9,electric_bike,1/1/2024 0:27,1/1/2024 0:37,,,,,41.93,-87.68,41.91,-87.63,casual
DCBAE04FB8B7DF4D,electric_bike,1/1/2024 0:17,1/1/2024 0:21,,,,,42.05,-87.67,42.05,-87.67,casual
3DA2AAF2DD84DB5C,electric_bike,1/1/2024 0:20,1/1/2024 0:22,,,,,41.91,-87.63,41.91,-87.63,casual
D829CA3E11743C70,electric_bike,1/1/2024 0:39,1/1/2024 0:40,,,,,41.92,-87.64,41.92,-87.64,casual
78E6DA5BE6933C03,electric_bike,1/1/2024 0:05,1/1/2024 0:04,,,,,42,-87.67,41.99,-87.67,member
D86F6C6C8079F069,electric_bike,1/1/2024 0:03,1/1/2024 0:04,,,,,42,-87.67,42,-87.67,member
23CEC87A62D79649,electric_bike,1/1/2024 0:04,1/1/2024 0:27,,,,,41.99,-87.67,41.95,-87.7,member
A982B65C0A9C294B,electric_bike,1/1/2024 0:04,1/1/2024 0:05,,,,,41.84,-87.65,41.84,-87.66,casual
47E1D974FF7429A8,electric_bike,1/1/2024 0:08,1/1/2024 0:24,,,,,41.89,-87.61,41.87,-87.61,casual
330744CD3F15CAD6,electric_bike,1/1/2024 0:05,1/1/2024 0:23,,,,,41.88,-87.65,41.94,-87.64,casual
3DC4084FF083D419,electric_bike,1/1/2024 0:41,1/1/2024 0:04,,,,,41.95,-87.64,41.93,-87.65,casual
D8BD8FBBF704087E,electric_bike,1/1/2024 0:25,1/1/2024 0:25,,,,,41.77,-87.71,41.77,-87.71,casual
661056F3D42302BF,electric_bike,1/1/2024 0:27,1/1/2024 0:34,,,,,41.77,-87.71,41.76,-87.7,casual
F1649ABC3BB6DFDD,electric_bike,1/1/2024 0:41,1/1/2024 0:41,,,,,41.9,-87.63,41.9,-87.63,casual
6A8100760EFE6045,electric_bike,1/1/2024 0:01,1/1/2024 0:01,,,,,41.9,-87.63,41.9,-87.63,casual
B5DAC81B40425F59,electric_bike,1/1/2024 0:02,1/1/2024 0:03,,,,,41.89,-87.63,41.89,-87.63,casual
74E25EF610A2BBFD,electric_bike,1/1/2024 0:27,1/1/2024 0:32,,,,,41.92,-87.63,41.94,-87.63,casual
452F3740F02F1EDF,electric_bike,1/1/2024 0:22,1/1/2024 0:25,,,,,41.95,-87.67,41.96,-87.69,casual
BAF7FD292FCEC497,electric_bike,1/1/2024 0:31,1/1/2024 0:35,,,,,41.89,-87.63,41.9,-87.62,casual
4C900BEA329CE6F1,electric_bike,1/1/2024 0:04,1/1/2024 0:08,,,,,41.97,-87.66,41.96,-87.67,casual
C99C7E5EC8AABE26,electric_bike,1/1/2024 0:13,1/1/2024 0:34,,,,,41.79,-87.6,41.8,-87.59,casual
1904DFC512933B4C,electric_bike,1/1/2024 0:12,1/1/2024 0:13,,,,,41.79,-87.6,41.79,-87.6,casual
9AB610AED1E334AC,electric_bike,1/1/2024 0:39,1/1/2024 0:17,,,,,41.93,-87.73,41.96,-87.65,casual
A64B9AAEF8E4D8EE,electric_bike,1/1/2024 0:25,1/1/2024 0:18,,,,,41.81,-87.67,41.9,-87.62,casual
84238B95C0C29AE5,electric_bike,1/1/2024 0:25,1/1/2024 0:29,,,,,41.98,-87.67,41.99,-87.67,casual
5EBCCAD38DFDBD14,electric_bike,1/1/2024 0:23,1/1/2024 0:24,,,,,41.98,-87.67,41.98,-87.67,casual
291BBC616604EBFF,electric_bike,1/1/2024 0:22,1/1/2024 0:23,,,,,41.98,-87.67,41.98,-87.67,casual
2BB320176E2E852C,electric_bike,1/1/2024 0:07,1/1/2024 0:08,,,,,41.85,-87.69,41.85,-87.69,casual
8DDB8B390CD3D273,electric_bike,1/1/2024 0:03,1/1/2024 0:16,,,,,41.9,-87.62,41.86,-87.61,casual
8423FE0E3114D718,electric_bike,1/1/2024 0:03,1/1/2024 0:03,,,,,41.9,-87.62,41.9,-87.62,casual
915A85CE1FA372C7,electric_bike,1/1/2024 0:26,1/1/2024 0:29,,,,,42.02,-87.67,42.02,-87.68,casual
18D4E8537A34A156,electric_bike,1/1/2024 0:21,1/1/2024 0:22,,,,,42.02,-87.68,42.02,-87.67,casual
8832F6A3C3AA926C,electric_bike,1/1/2024 0:36,1/1/2024 0:09,,,,,41.92,-87.64,41.92,-87.67,casual
1C9A18154B8C88F4,electric_bike,1/1/2024 0:07,1/1/2024 0:08,,,,,41.88,-87.65,41.88,-87.65,casual
35F0A3F66051C12A,electric_bike,1/1/2024 0:25,1/1/2024 0:06,,,,,41.89,-87.63,41.95,-87.65,casual
0F2EA3A52A49AB88,electric_bike,1/1/2024 0:07,1/1/2024 0:10,,,,,41.93,-87.65,41.93,-87.64,casual
DA45B51041997998,electric_bike,1/1/2024 0:16,1/1/2024 0:22,,,,,41.88,-87.62,41.9,-87.63,casual
1F0411001A5779D9,electric_bike,1/1/2024 0:37,1/1/2024 0:39,,,,,41.89,-87.63,41.89,-87.63,casual
62EBCC64AA6AF24F,electric_bike,1/1/2024 0:02,1/1/2024 0:05,,,,,41.89,-87.63,41.89,-87.63,casual
EC20938CAB9EE6E3,electric_bike,1/1/2024 0:17,1/1/2024 0:21,,,,,41.89,-87.63,41.89,-87.63,casual
B0650A3C9BECF5ED,electric_bike,1/1/2024 0:21,1/1/2024 0:28,,,,,41.76,-87.56,41.78,-87.58,casual
121661BCB56EF75A,electric_bike,1/1/2024 0:13,1/1/2024 0:18,,,,,41.94,-87.63,41.94,-87.64,casual
410013B10A391F87,electric_bike,1/1/2024 0:34,1/1/2024 0:07,,,,,41.88,-87.63,41.87,-87.63,casual
014D773A338E995A,electric_bike,1/1/2024 0:01,1/1/2024 0:01,,,,,41.96,-87.67,41.96,-87.67,casual
E3A67605853C487F,electric_bike,1/1/2024 0:02,1/1/2024 0:04,,,,,41.96,-87.67,41.96,-87.67,casual
CEA2B7FF81EF270F,electric_bike,1/1/2024 0:10,1/1/2024 0:10,,,,,41.9,-87.72,41.9,-87.72,casual
1ABB0C55D218C6C5,electric_bike,1/1/2024 0:29,1/1/2024 0:37,,,,,41.95,-87.75,41.92,-87.75,casual
3803BC1909D8AD5A,electric_bike,1/1/2024 0:38,1/1/2024 0:41,,,,,41.89,-87.62,41.88,-87.63,casual
924DF6F970F828F4,electric_bike,1/1/2024 0:16,1/1/2024 0:32,,,,,41.88,-87.63,41.89,-87.62,casual
BD033768461DB77C,electric_bike,1/1/2024 0:23,1/1/2024 0:31,,,,,41.89,-87.62,41.89,-87.62,casual
8B8E0496B1B52A13,electric_bike,1/1/2024 0:42,1/1/2024 0:02,,,,,41.88,-87.63,41.88,-87.64,casual
93CB3F2686B40CC7,electric_bike,1/1/2024 0:39,1/1/2024 0:40,,,,,41.88,-87.63,41.88,-87.63,casual
A20741809ACA9E66,electric_bike,1/1/2024 0:08,1/1/2024 0:14,,,,,41.92,-87.76,41.93,-87.79,casual
AC77A31056C67A0F,electric_bike,1/1/2024 0:13,1/1/2024 0:17,,,,,41.79,-87.6,41.78,-87.6,casual
835F54BE684F2F97,electric_bike,1/1/2024 0:38,1/1/2024 0:02,,,,,42,-87.66,41.99,-87.65,casual
9F907BBDCF00D49F,electric_bike,1/1/2024 0:00,1/1/2024 0:02,,,,,41.74,-87.6,41.74,-87.6,casual
A67981B554C3A321,electric_bike,1/1/2024 0:13,1/1/2024 0:18,,,,,41.75,-87.57,41.76,-87.55,casual
D66389B232239B27,electric_bike,1/1/2024 0:21,1/1/2024 0:32,,,,,41.76,-87.55,41.74,-87.6,casual
1C975DA630AB3D79,electric_bike,1/1/2024 0:30,1/1/2024 0:04,,,,,41.76,-87.55,41.75,-87.57,casual
AFD9F19A89C23208,electric_bike,1/1/2024 0:03,1/1/2024 0:12,,,,,41.74,-87.6,41.76,-87.55,casual
B991E94945340EC3,electric_bike,1/1/2024 0:28,1/1/2024 0:33,,,,,41.76,-87.55,41.76,-87.55,casual
7FED56E160AFB564,classic_bike,1/1/2024 0:07,1/1/2024 0:09,California Ave & Division St,13256,California Ave & Division St,13256,41.903029,-87.697474,41.903029,-87.697474,casual
84260B28A7C9BBA1,classic_bike,1/1/2024 0:07,1/1/2024 0:09,California Ave & Division St,13256,California Ave & Division St,13256,41.903029,-87.697474,41.903029,-87.697474,casual
9801537F56401252,electric_bike,1/1/2024 0:33,1/1/2024 0:37,,,,,41.88,-87.62,41.88,-87.62,member
B9A6946A83A58EAB,electric_bike,1/1/2024 0:32,1/1/2024 0:33,,,,,41.88,-87.62,41.88,-87.62,member
64A3E6A7D111E850,electric_bike,1/1/2024 0:39,1/1/2024 0:38,,,,,41.88,-87.62,41.88,-87.62,member
3535424916BA3F1C,electric_bike,1/1/2024 0:36,1/1/2024 0:00,,,,,41.91,-87.67,41.91,-87.68,casual
2B8F151DEC4454A0,electric_bike,1/1/2024 0:19,1/1/2024 0:31,,,,,41.95,-87.66,41.95,-87.66,casual
C4494F6BDAC910A8,electric_bike,1/1/2024 0:00,1/1/2024 0:11,,,,,41.9,-87.63,41.9,-87.63,casual
082A2010BE886A71,electric_bike,1/1/2024 0:35,1/1/2024 0:40,,,,,41.89,-87.61,41.91,-87.62,casual
F32E96277D6E3A7A,electric_bike,1/1/2024 0:40,1/1/2024 0:06,,,,,41.77,-87.8,41.77,-87.8,casual
946E5D877116327B,electric_bike,1/1/2024 0:23,1/1/2024 0:28,,,,,41.78,-87.76,41.78,-87.74,casual
